"Station_code","Station_name","Lat","Long","Species","Tissue","Substance","Year","Conc","Limit_of_quantification","Body_length"
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CR",2012,0.15,"Over LOQ",76.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CR",2013,0.079,"Over LOQ",55.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CR",2014,0.11,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CR",2015,0.057,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CR",2016,0.074,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CR",2017,0.37,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CR",2018,0.084,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CR",2019,0.19,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CR",2020,0.13,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",1995,1.03,"Over LOQ",42.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",1996,1.21,"Over LOQ",42
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",1997,1.23,"Over LOQ",38.2
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",2009,1.21,"Over LOQ",41.2
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",2010,1.23,"Over LOQ",41.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",2011,1.42,"Over LOQ",71.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",2012,1.2,"Over LOQ",76.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",2013,1.1,"Over LOQ",55.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",2014,1.1,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",2015,1.1,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",2016,1.1,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",2017,1.2,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",2018,0.79,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",2019,0.95,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","CU",2020,1.1,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",1995,2,"Over LOQ",42.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",1996,3.7,"Over LOQ",42
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",1997,5.5,"Over LOQ",38.2
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",1998,5.8,"Over LOQ",44.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",1999,9.45,"Over LOQ",40.7
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2000,8.8,"Over LOQ",42.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2001,2.2,"Over LOQ",41.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2002,3,"Over LOQ",38.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2003,3.8,"Over LOQ",42.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2004,9.2,"Over LOQ",43
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2005,3.4,"Over LOQ",45.6
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2006,2.3,"Over LOQ",44.5
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2007,2.6,"Over LOQ",38.5
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2008,3.4,"Over LOQ",45.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2009,0.99,"Over LOQ",41.2
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2010,1.5,"Over LOQ",41.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2011,4.3,"Over LOQ",71.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2012,5.2,"Over LOQ",76.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2013,4.7,"Over LOQ",55.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2014,3.1,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2015,3.8,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2016,1.5,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2017,4.53,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2018,4.67,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2019,3.08,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","FLU",2020,2.45,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",1995,0.02,"Over LOQ",42.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",1996,0.012,"Over LOQ",42
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",1997,0.011,"Over LOQ",38.2
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",1998,0.021,"Over LOQ",44.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",1999,0.012,"Over LOQ",40.7
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2000,0.007,"Over LOQ",42.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2001,0.012,"Over LOQ",41.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2002,0.009,"Over LOQ",38.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2003,0.009,"Over LOQ",42.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2004,0.015,"Over LOQ",43
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2005,0.009,"Over LOQ",45.6
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2006,0.011,"Over LOQ",44.5
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2007,0.008,"Over LOQ",38.5
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2008,0.01,"Over LOQ",45.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2009,0.014,"Over LOQ",41.2
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2010,0.011,"Over LOQ",41.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2011,0.017,"Over LOQ",71.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2012,0.017,"Over LOQ",76.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2013,0.012,"Over LOQ",55.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2014,0.01,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2015,0.013,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2016,0.009,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2017,0.015,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2018,0.018,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2019,0.01,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","HG",2020,0.014,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","NI",2009,0.22,"Over LOQ",41.2
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","NI",2010,0.16,"Over LOQ",41.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","NI",2011,0.11,"Over LOQ",71.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","NI",2012,0.22,"Over LOQ",76.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","NI",2013,0.12,"Over LOQ",55.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","NI",2014,0.12,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","NI",2015,0.12,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","NI",2016,0.14,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","NI",2017,0.32,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","NI",2018,0.091,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","NI",2019,0.2,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","NI",2020,0.16,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",1995,1.3,"Over LOQ",42.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",1996,3.2,"Over LOQ",42
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",1997,3.4,"Over LOQ",38.2
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",1998,3.1,"Over LOQ",44.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",1999,5,"Over LOQ",40.7
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2000,2.7,"Over LOQ",42.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2001,1.3,"Over LOQ",41.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2002,2.9,"Over LOQ",38.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2003,2.4,"Over LOQ",42.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2004,4.6,"Over LOQ",43
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2005,2.1,"Over LOQ",45.6
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2006,2,"Over LOQ",44.5
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2007,1.2,"Over LOQ",38.5
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2008,3.4,"Over LOQ",45.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2009,0.98,"Over LOQ",41.2
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2010,1.2,"Over LOQ",41.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2011,2.4,"Over LOQ",71.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2012,2,"Over LOQ",76.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2013,3.2,"Over LOQ",55.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2014,0.61,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2015,2.4,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2016,1.1,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2017,3.32,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2018,2.36,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2019,4.52,"Under LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PA",2020,5.19,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",1995,1.5,"Over LOQ",42.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",1996,2.6,"Over LOQ",42
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",1997,4.7,"Over LOQ",38.2
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",1998,6.2,"Over LOQ",44.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",1999,8.85,"Over LOQ",40.7
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2000,12,"Over LOQ",42.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2001,2.8,"Over LOQ",41.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2002,2.9,"Over LOQ",38.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2003,3.7,"Over LOQ",42.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2004,6.9,"Over LOQ",43
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2005,2.5,"Over LOQ",45.6
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2006,2.6,"Over LOQ",44.5
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2007,1.8,"Over LOQ",38.5
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2008,2.8,"Over LOQ",45.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2009,0.8,"Over LOQ",41.2
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2010,1.2,"Over LOQ",41.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2011,3.2,"Over LOQ",71.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2012,4.7,"Over LOQ",76.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2013,4.9,"Over LOQ",55.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2014,3.1,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2015,4.5,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2016,1,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2017,4.2,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2018,4.14,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2019,3.13,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","PYR",2020,2.19,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",1995,17.5,"Over LOQ",42.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",1996,19.5,"Over LOQ",42
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",1997,19.6,"Over LOQ",38.2
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",2009,16.1,"Over LOQ",41.2
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",2010,14.8,"Over LOQ",41.4
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",2011,19,"Over LOQ",71.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",2012,18,"Over LOQ",76.9
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",2013,14,"Over LOQ",55.1
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",2014,14,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",2015,13,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",2016,15,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",2017,17,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",2018,17,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",2019,14,"Over LOQ",NA
"I131A","Lastad, Søgne",7.7083,7.7083,"Mytilus edulis","Whole soft body","ZN",2020,14,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",1995,0.7,"Over LOQ",47.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",1996,0.73,"Over LOQ",44
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",1997,0.51,"Over LOQ",39.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",1998,0.58,"Over LOQ",40.4
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",1999,0.69,"Over LOQ",37.9
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2000,0.3,"Over LOQ",38.9
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2001,0.28,"Over LOQ",43.2
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2002,0.175,"Over LOQ",39.45
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2003,0.18,"Over LOQ",39.75
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2004,0.27,"Over LOQ",41
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2005,0.17,"Over LOQ",39.5
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2007,0.2,"Under LOQ",42.1
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2008,0.13,"Under LOQ",42.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2009,0.25,"Under LOQ",43
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2010,0.24,"Over LOQ",42.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2011,0.27,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2012,0.24,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2013,0.24,"Over LOQ",40.3
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2014,0.29,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2015,0.48,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2016,0.15,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2017,0.289,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2018,0.242,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2019,0.249,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB101",2020,0.25,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",1995,1.01,"Over LOQ",47.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",1996,0.92,"Over LOQ",44
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",1997,0.46,"Over LOQ",39.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",1998,0.69,"Over LOQ",40.4
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",1999,0.66,"Over LOQ",37.9
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2000,0.4,"Over LOQ",38.9
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2001,0.24,"Over LOQ",43.2
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2002,0.17,"Over LOQ",39.45
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2003,0.155,"Over LOQ",39.75
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2004,0.18,"Over LOQ",41
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2005,0.16,"Over LOQ",39.5
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2006,0.14,"Over LOQ",41
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2007,0.13,"Over LOQ",42.1
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2008,0.11,"Over LOQ",42.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2009,0.44,"Over LOQ",43
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2010,0.2,"Over LOQ",42.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2011,0.33,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2012,0.2,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2013,0.175,"Over LOQ",40.3
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2014,0.24,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2015,0.43,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2016,0.11,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2017,0.251,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2018,0.162,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2019,0.168,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB118",2020,0.136,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",1995,0.91,"Over LOQ",47.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",1996,0.92,"Over LOQ",44
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",1997,1.08,"Over LOQ",39.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",1998,1.1,"Over LOQ",40.4
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",1999,1.1,"Over LOQ",37.9
